time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-17 00:00:00+00:00,293,6,1049,212
2025-01-18 00:00:00+00:00,22,16,561,162
2025-01-19 00:00:00+00:00,16,14,425,127
2025-01-20 00:00:00+00:00,164,11,1976,462
2025-01-21 00:00:00+00:00,232,5,3408,661
2025-01-22 00:00:00+00:00,289,8,2413,632
2025-01-23 00:00:00+00:00,425,10,2736,628
2025-01-24 00:00:00+00:00,284,9,2388,567
2025-01-25 00:00:00+00:00,22,5,416,175
2025-01-26 00:00:00+00:00,4,4,451,192
2025-01-27 00:00:00+00:00,631,13,2723,618
2025-01-28 00:00:00+00:00,922,16,2923,620
2025-01-29 00:00:00+00:00,1429,22,3254,637
2025-01-30 00:00:00+00:00,3111,50,2724,625
2025-01-31 00:00:00+00:00,43,11,827,245
