referrer,views_total,views_unique
carbondesignsystem.com,8185,1032
Google,7262,1827
react.carbondesignsystem.com,3576,372
github.com,2581,289
ibm.com,925,84
designsystems.surf,566,2
v10.carbondesignsystem.com,550,81
v7-react.carbondesignsystem.com,392,50
npmjs.com,332,49
storybook.js.org,216,15
