time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-15 00:00:00+00:00,263,32,1872,263
2023-11-16 00:00:00+00:00,516,62,4155,647
2023-11-17 00:00:00+00:00,340,40,3033,513
2023-11-18 00:00:00+00:00,26,13,1208,155
2023-11-19 00:00:00+00:00,43,18,814,160
2023-11-20 00:00:00+00:00,376,57,4367,587
2023-11-21 00:00:00+00:00,511,61,4212,647
2023-11-22 00:00:00+00:00,86,24,3682,579
2023-11-23 00:00:00+00:00,68,13,3082,487
2023-11-24 00:00:00+00:00,66,21,3311,447
2023-11-25 00:00:00+00:00,55,15,1112,165
2023-11-26 00:00:00+00:00,49,20,1216,160
2023-11-27 00:00:00+00:00,538,50,5616,633
2023-11-28 00:00:00+00:00,935,91,4518,639
2023-11-29 00:00:00+00:00,42,13,1830,308
