url_path,views_total,views_unique
/carbon-design-system/carbon,1482,911
/carbon-design-system/carbon/tree/main/packages/react,694,468
/carbon-design-system/carbon/issues,468,150
/carbon-design-system/carbon/pulls,293,53
/carbon-design-system/carbon/tree/main/packages,253,138
/carbon-design-system/carbon/tree/main/packages/web-components,244,167
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,210,104
/carbon-design-system/carbon/tree/main/packages/icons,208,154
/carbon-design-system/carbon/tree/main/packages/react/src/components,114,82
/carbon-design-system/carbon/tree/main,105,79
