url_path,views_total,views_unique
/carbon-design-system/carbon,1160,775
/carbon-design-system/carbon/tree/main/packages/react,560,400
/carbon-design-system/carbon/issues,466,160
/carbon-design-system/carbon/pulls,365,53
/carbon-design-system/carbon/tree/main/packages,229,140
/carbon-design-system/carbon/tree/main/packages/icons,228,150
/carbon-design-system/carbon/tree/main/packages/web-components,211,147
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,116,65
/carbon-design-system/carbon/tree/main,85,64
/carbon-design-system/carbon/releases,84,67
