url_path,views_total,views_unique
/carbon-design-system/carbon,2300,1290
/carbon-design-system/carbon/pulls,933,82
/carbon-design-system/carbon/issues,801,190
/carbon-design-system/carbon/tree/main/packages/react,680,499
/carbon-design-system/carbon/tree/main/packages,287,189
/carbon-design-system/carbon/tree/main/packages/icons,248,181
/carbon-design-system/carbon/tree/main/packages/web-components,207,150
/carbon-design-system/carbon/releases,167,92
/carbon-design-system/carbon/tree/main,162,96
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,132,94
