url_path,views_total,views_unique
/carbon-design-system/carbon,2062,1134
/carbon-design-system/carbon/pulls,1263,94
/carbon-design-system/carbon/issues,1163,237
/carbon-design-system/carbon/tree/main/packages/react,935,633
/carbon-design-system/carbon/tree/main/packages,389,222
/carbon-design-system/carbon/tree/main/packages/icons,302,206
/carbon-design-system/carbon/tree/main/packages/web-components,301,214
/carbon-design-system/carbon/releases,232,98
/carbon-design-system/carbon/tree/main/packages/react/src/components,214,144
/carbon-design-system/carbon/tree/main,186,122
