url_path,views_total,views_unique
/carbon-design-system/carbon,2458,1411
/carbon-design-system/carbon/tree/main/packages/react,2363,651
/carbon-design-system/carbon/issues,1137,286
/carbon-design-system/carbon/tree/main/packages,1102,273
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,1000,186
/carbon-design-system/carbon/pulls,653,92
/carbon-design-system/carbon/tree/main/packages/react/src/components,492,152
/carbon-design-system/carbon/tree/v10/packages/react,484,180
/carbon-design-system/carbon/tree/v10/packages/icons,472,129
/carbon-design-system/carbon/tree/main/packages/icons,440,145
