referrer,views_total,views_unique
github.com,2734,650
carbondesignsystem.com,2051,700
Google,1859,789
react.carbondesignsystem.com,1074,317
web-components.carbondesignsystem.com,223,37
ibm.com,186,30
iconsear.ch,132,59
devadula-nandan.github.io,123,1
npmjs.com,79,12
statics.teams.cdn.office.net,66,29
