referrer,views_total,views_unique
github.com,3118,571
carbondesignsystem.com,1892,737
Google,1725,772
react.carbondesignsystem.com,791,233
chatgpt.com,132,57
iconsear.ch,125,80
web-components.carbondesignsystem.com,122,19
ibm.com,119,53
preview.carbondesignsystem.com,119,43
DuckDuckGo,83,21
