url_path,views_total,views_unique
/carbon-design-system/carbon,1799,1050
/carbon-design-system/carbon/pulls,1079,96
/carbon-design-system/carbon/issues,942,240
/carbon-design-system/carbon/tree/main/packages/react,808,556
/carbon-design-system/carbon/tree/main/packages,313,177
/carbon-design-system/carbon/tree/main/packages/web-components,271,177
/carbon-design-system/carbon/tree/main/packages/icons,254,178
/carbon-design-system/carbon/releases,181,78
/carbon-design-system/carbon/tree/main/packages/react/src/components,159,112
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,154,75
