time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-29 00:00:00+00:00,229,81,668,277
2025-12-30 00:00:00+00:00,315,76,1033,245
2025-12-31 00:00:00+00:00,215,56,1117,203
2026-01-01 00:00:00+00:00,105,35,753,129
2026-01-02 00:00:00+00:00,184,67,1464,260
2026-01-03 00:00:00+00:00,69,22,477,230
2026-01-04 00:00:00+00:00,66,32,438,159
2026-01-05 00:00:00+00:00,776,101,2172,423
2026-01-06 00:00:00+00:00,979,130,2900,699
2026-01-07 00:00:00+00:00,667,90,2472,531
2026-01-08 00:00:00+00:00,302,51,1732,457
2026-01-09 00:00:00+00:00,317,47,1728,407
2026-01-10 00:00:00+00:00,32,15,438,172
2026-01-11 00:00:00+00:00,86,43,616,218
