referrer,views_total,views_unique
react.carbondesignsystem.com,3179,625
Google,3072,1108
carbondesignsystem.com,2751,855
github.com,1523,264
web-components.carbondesignsystem.com,525,68
ibm.com,295,82
statics.teams.cdn.office.net,167,45
v10.carbondesignsystem.com,133,23
chatgpt.com,127,52
Bing,127,45
