time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-07 00:00:00+00:00,7.0,3.0,168,60
2024-12-08 00:00:00+00:00,8.0,5.0,538,133
2024-12-09 00:00:00+00:00,911.0,17.0,2958,586
2024-12-10 00:00:00+00:00,845.0,15.0,2915,622
2024-12-11 00:00:00+00:00,460.0,17.0,2818,581
2024-12-12 00:00:00+00:00,240.0,10.0,2402,543
2024-12-13 00:00:00+00:00,136.0,7.0,1564,412
2024-12-14 00:00:00+00:00,11.0,4.0,395,137
2024-12-15 00:00:00+00:00,12.0,5.0,431,106
2024-12-16 00:00:00+00:00,265.0,8.0,2562,522
2024-12-17 00:00:00+00:00,375.0,8.0,2273,510
2024-12-18 00:00:00+00:00,104.0,7.0,2235,573
2024-12-19 00:00:00+00:00,140.0,5.0,2058,478
2024-12-20 00:00:00+00:00,9.0,6.0,1321,355
2024-12-21 00:00:00+00:00,,,261,68
