url_path,views_total,views_unique
/carbon-design-system/carbon,2080,1151
/carbon-design-system/carbon/tree/main/packages/react,1050,635
/carbon-design-system/carbon/pulls,664,87
/carbon-design-system/carbon/issues,603,207
/carbon-design-system/carbon/tree/main/packages,371,223
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,304,124
/carbon-design-system/carbon/tree/main/packages/web-components,286,218
/carbon-design-system/carbon/tree/main/packages/icons,284,191
/carbon-design-system/carbon/commits,238,6
/carbon-design-system/carbon/tree/main/packages/react/src/components,234,132
