url_path,views_total,views_unique
/carbon-design-system/carbon,2072,1129
/carbon-design-system/carbon/tree/main/packages/react,1069,652
/carbon-design-system/carbon/issues,659,194
/carbon-design-system/carbon/pulls,489,81
/carbon-design-system/carbon/tree/main/packages,382,229
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,317,113
/carbon-design-system/carbon/tree/main/packages/web-components,314,224
/carbon-design-system/carbon/tags,272,13
/carbon-design-system/carbon/tree/main/packages/icons,268,197
/carbon-design-system/carbon/tree/main/packages/react/src/components,226,147
