url_path,views_total,views_unique
/carbon-design-system/carbon,1556,1071
/carbon-design-system/carbon/issues,581,183
/carbon-design-system/carbon/pulls,490,73
/carbon-design-system/carbon/tree/main/packages/react,431,361
/carbon-design-system/carbon/commits,220,25
/carbon-design-system/carbon/tree/main/packages/icons,167,123
/carbon-design-system/carbon/tree/main/packages/web-components,148,120
/carbon-design-system/carbon/tree/main/packages,137,97
/carbon-design-system/carbon/releases,113,67
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,79,44
