time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,7,2,532,86
2024-02-05 00:00:00+00:00,517,55,4406,669
2024-02-06 00:00:00+00:00,684,67,6432,731
2024-02-07 00:00:00+00:00,434,39,5853,710
2024-02-08 00:00:00+00:00,462,43,5756,617
2024-02-09 00:00:00+00:00,138,20,4696,562
2024-02-10 00:00:00+00:00,23,7,1150,167
2024-02-11 00:00:00+00:00,30,13,1081,180
2024-02-12 00:00:00+00:00,421,45,4849,684
2024-02-13 00:00:00+00:00,776,57,5073,672
2024-02-14 00:00:00+00:00,380,42,5230,652
2024-02-15 00:00:00+00:00,654,59,5604,705
2024-02-16 00:00:00+00:00,546,56,4613,637
2024-02-17 00:00:00+00:00,30,8,1030,164
2024-02-18 00:00:00+00:00,22,12,726,95
