referrer,views_total,views_unique
Google,3432,1243
react.carbondesignsystem.com,2817,573
carbondesignsystem.com,2442,823
github.com,1580,223
ibm.com,209,65
github.ibm.com,187,63
chatgpt.com,187,54
web-components.carbondesignsystem.com,183,55
Bing,121,35
keep.google.com,120,1
