referrer,views_total,views_unique
Google,7145,2040
carbondesignsystem.com,6397,902
react.carbondesignsystem.com,2798,350
github.com,2709,288
v10.carbondesignsystem.com,675,69
ibm.com,468,70
github.ibm.com,371,102
npmjs.com,277,40
storybook.js.org,161,16
medium.com,143,6
