url_path,views_total,views_unique
/carbon-design-system/carbon,2466,1571
/carbon-design-system/carbon/pulls,832,99
/carbon-design-system/carbon/issues,762,204
/carbon-design-system/carbon/tree/main/packages/react,646,490
/carbon-design-system/carbon/tree/main/packages/icons,283,213
/carbon-design-system/carbon/tree/main/packages,260,162
/carbon-design-system/carbon/tree/main/packages/web-components,258,202
/carbon-design-system/carbon/commits,252,59
/carbon-design-system/carbon/tree/main,182,112
/carbon-design-system/carbon/releases,137,89
