url_path,views_total,views_unique
/carbon-design-system/carbon,2292,1301
/carbon-design-system/carbon/pulls,975,87
/carbon-design-system/carbon/issues,788,251
/carbon-design-system/carbon/tree/main/packages/react,666,516
/carbon-design-system/carbon/commits,302,92
/carbon-design-system/carbon/releases,274,103
/carbon-design-system/carbon/tree/main/packages,257,164
/carbon-design-system/carbon/tree/main/packages/icons,215,164
/carbon-design-system/carbon/tree/main/packages/web-components,204,155
/carbon-design-system/carbon/tags,168,16
