referrer,views_total,views_unique
github.com,2076,561
carbondesignsystem.com,1681,636
Google,1321,596
react.carbondesignsystem.com,745,267
iconsear.ch,119,69
storybook.js.org,111,14
chatgpt.com,76,31
web-components.carbondesignsystem.com,63,29
Bing,61,32
ibm.com,59,27
