referrer,views_total,views_unique
github.com,2160,508
carbondesignsystem.com,1608,642
Google,1340,662
react.carbondesignsystem.com,824,244
ibm.com,199,42
iconsear.ch,153,82
foss.vwapps.run,73,1
teams.public.onecdn.static.microsoft,72,39
preview.carbondesignsystem.com,70,31
chatgpt.com,63,39
