url_path,views_total,views_unique
/carbon-design-system/carbon,1568,1066
/carbon-design-system/carbon/pulls,606,70
/carbon-design-system/carbon/tree/main/packages/react,442,367
/carbon-design-system/carbon/issues,404,130
/carbon-design-system/carbon/tree/main/packages,193,121
/carbon-design-system/carbon/tree/main/packages/icons,181,134
/carbon-design-system/carbon/tree/main/packages/web-components,178,138
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,105,61
/carbon-design-system/carbon/releases,101,56
/carbon-design-system/carbon/commits,89,16
