url_path,views_total,views_unique
/carbon-design-system/carbon,2040,1127
/carbon-design-system/carbon/pulls,1471,103
/carbon-design-system/carbon/issues,1019,243
/carbon-design-system/carbon/tree/main/packages/react,826,546
/carbon-design-system/carbon/tree/main/packages,377,221
/carbon-design-system/carbon/tree/main/packages/web-components,269,185
/carbon-design-system/carbon/tree/main/packages/icons,251,163
/carbon-design-system/carbon/releases,205,100
/carbon-design-system/carbon/tree/main/packages/react/src/components,201,128
/carbon-design-system/carbon/tree/main/packages/react/src,145,109
