url_path,views_total,views_unique
/carbon-design-system/carbon/tree/main/packages/react,2509,669
/carbon-design-system/carbon,2140,1339
/carbon-design-system/carbon/tree/main/packages,1189,274
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,1102,199
/carbon-design-system/carbon/issues,877,268
/carbon-design-system/carbon/tree/main/packages/react/src/components,719,159
/carbon-design-system/carbon/pulls,620,82
/carbon-design-system/carbon/tree/v10/packages/icons,592,148
/carbon-design-system/carbon/tree/v10/packages/react,528,200
/carbon-design-system/carbon/tree/main/packages/react/src,500,127
