url_path,views_total,views_unique
/carbon-design-system/carbon,2143,1187
/carbon-design-system/carbon/pulls,1301,96
/carbon-design-system/carbon/issues,1086,245
/carbon-design-system/carbon/tree/main/packages/react,1062,677
/carbon-design-system/carbon/tree/main/packages,447,240
/carbon-design-system/carbon/tree/main/packages/web-components,344,251
/carbon-design-system/carbon/tree/main/packages/icons,322,206
/carbon-design-system/carbon/tree/main/packages/react/src/components/UIShell,220,99
/carbon-design-system/carbon/tree/main/packages/react/src/components,203,124
/carbon-design-system/carbon/releases,201,106
