url_path,views_total,views_unique
/carbon-design-system/carbon,2125,1185
/carbon-design-system/carbon/tree/main/packages/react,1207,727
/carbon-design-system/carbon/commits,875,11
/carbon-design-system/carbon/pulls,606,88
/carbon-design-system/carbon/issues,519,226
/carbon-design-system/carbon/tree/main/packages,431,257
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,407,157
/carbon-design-system/carbon/tree/main/packages/web-components,344,234
/carbon-design-system/carbon/tree/main/packages/icons,340,217
/carbon-design-system/carbon/tree/main/packages/react/src/components,247,142
