url_path,views_total,views_unique
/carbon-design-system/carbon,1750,1001
/carbon-design-system/carbon/tree/main/packages/react,963,605
/carbon-design-system/carbon/issues,587,172
/carbon-design-system/carbon/pulls,357,66
/carbon-design-system/carbon/tree/main/packages,340,203
/carbon-design-system/carbon/tree/main/packages/web-components,285,199
/carbon-design-system/carbon/tags,272,13
/carbon-design-system/carbon/tree/main/packages/icons,242,182
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,238,92
/carbon-design-system/carbon/tree/main/packages/react/src/components,192,132
