time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-08 00:00:00+00:00,291,115,964,246
2026-03-09 00:00:00+00:00,943,132,2138,444
2026-03-10 00:00:00+00:00,1497,127,2586,567
2026-03-11 00:00:00+00:00,1627,76,2567,552
2026-03-12 00:00:00+00:00,1725,156,2969,544
2026-03-13 00:00:00+00:00,1262,129,1696,420
2026-03-14 00:00:00+00:00,653,84,1021,197
2026-03-15 00:00:00+00:00,1139,70,675,198
2026-03-16 00:00:00+00:00,1345,87,2005,418
2026-03-17 00:00:00+00:00,2855,129,1678,443
2026-03-18 00:00:00+00:00,1471,152,2151,480
2026-03-19 00:00:00+00:00,888,106,1382,383
2026-03-20 00:00:00+00:00,589,76,1507,369
2026-03-21 00:00:00+00:00,517,41,974,250
