url_path,views_total,views_unique
/carbon-design-system/carbon,1031,643
/carbon-design-system/carbon/tree/main/packages/react,559,391
/carbon-design-system/carbon/issues,337,108
/carbon-design-system/carbon/tree/main/packages/web-components,210,144
/carbon-design-system/carbon/tree/main/packages,194,122
/carbon-design-system/carbon/tree/main/packages/icons,162,122
/carbon-design-system/carbon/pulls,155,37
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,145,66
/carbon-design-system/carbon/tree/main,98,63
/carbon-design-system/carbon/tree/main/packages/react/src/components,77,58
