referrer,views_total,views_unique
carbondesignsystem.com,6986,864
Google,6159,1862
react.carbondesignsystem.com,3228,346
github.com,1550,273
ibm.com,1489,84
v10.carbondesignsystem.com,408,76
v7-react.carbondesignsystem.com,366,47
npmjs.com,272,39
DuckDuckGo,171,29
github.ibm.com,123,28
