url_path,views_total,views_unique
/carbon-design-system/carbon,2949,2018
/carbon-design-system/carbon/pulls,1094,88
/carbon-design-system/carbon/tree/main/packages/react,941,665
/carbon-design-system/carbon/issues,777,227
/carbon-design-system/carbon/tree/main/packages/web-components,311,239
/carbon-design-system/carbon/tree/main/packages,310,200
/carbon-design-system/carbon/tree/main/packages/icons,245,190
/carbon-design-system/carbon/tree/main,197,127
/carbon-design-system/carbon/releases,191,86
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,138,92
