time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-23 00:00:00+00:00,457,124,447,133
2026-05-24 00:00:00+00:00,1031,292,495,151
2026-05-25 00:00:00+00:00,873,273,1199,349
2026-05-26 00:00:00+00:00,843,134,846,307
2026-05-27 00:00:00+00:00,1084,142,1083,359
2026-05-28 00:00:00+00:00,2986,520,791,285
2026-05-29 00:00:00+00:00,1278,210,1685,575
2026-05-30 00:00:00+00:00,2282,205,537,153
2026-05-31 00:00:00+00:00,598,134,463,158
2026-06-01 00:00:00+00:00,2282,218,1069,317
2026-06-02 00:00:00+00:00,2342,163,692,265
2026-06-03 00:00:00+00:00,851,155,943,280
2026-06-04 00:00:00+00:00,2828,180,928,320
2026-06-05 00:00:00+00:00,915,136,1395,373
