referrer,views_total,views_unique
Google,4106,1468
react.carbondesignsystem.com,2825,562
carbondesignsystem.com,2477,842
github.com,2060,506
ibm.com,295,84
web-components.carbondesignsystem.com,283,59
chatgpt.com,158,50
github.ibm.com,155,69
Bing,106,40
statics.teams.cdn.office.net,105,27
