time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-31 00:00:00+00:00,1,1,222,62
2025-01-01 00:00:00+00:00,7,4,545,123
2025-01-02 00:00:00+00:00,506,10,1896,365
2025-01-03 00:00:00+00:00,259,15,1631,337
2025-01-04 00:00:00+00:00,7,5,357,118
2025-01-05 00:00:00+00:00,14,3,500,130
2025-01-06 00:00:00+00:00,582,18,2177,488
2025-01-07 00:00:00+00:00,231,19,1997,482
2025-01-08 00:00:00+00:00,220,10,2375,648
2025-01-09 00:00:00+00:00,213,11,3847,658
2025-01-10 00:00:00+00:00,167,16,1742,556
2025-01-11 00:00:00+00:00,36,15,469,163
2025-01-12 00:00:00+00:00,8,7,418,149
2025-01-13 00:00:00+00:00,362,11,2069,567
2025-01-14 00:00:00+00:00,135,7,1163,306
