url_path,views_total,views_unique
/carbon-design-system/carbon,2700,1646
/carbon-design-system/carbon/pulls,1320,80
/carbon-design-system/carbon/issues,886,218
/carbon-design-system/carbon/tree/main/packages/react,466,367
/carbon-design-system/carbon/tree/main/packages/web-components,220,175
/carbon-design-system/carbon/tree/main/packages,218,139
/carbon-design-system/carbon/tree/main/packages/icons,203,149
/carbon-design-system/carbon/releases,162,82
/carbon-design-system/carbon/discussions,141,34
/carbon-design-system/carbon/tree/main,132,90
