url_path,views_total,views_unique
/carbon-design-system/carbon,2415,1464
/carbon-design-system/carbon/issues,1087,331
/carbon-design-system/carbon/tree/main/packages/react,1065,677
/carbon-design-system/carbon/pulls,445,70
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,407,158
/carbon-design-system/carbon/tree/main/packages,388,227
/carbon-design-system/carbon/tree/main/packages/web-components,354,243
/carbon-design-system/carbon/tree/main/packages/icons,275,191
/carbon-design-system/carbon/tree/main/packages/react/src/components,200,138
/carbon-design-system/carbon/tree/main/packages/react/src,162,121
