referrer,views_total,views_unique
Google,7604,2443
carbondesignsystem.com,6784,1381
github.com,2287,364
react.carbondesignsystem.com,1918,315
DuckDuckGo,469,35
ibm.com,435,90
npmjs.com,260,53
v10.carbondesignsystem.com,222,49
storybook.js.org,175,13
angular.carbondesignsystem.com,159,4
