url_path,views_total,views_unique
/carbon-design-system/carbon,1500,856
/carbon-design-system/carbon/pulls,1102,84
/carbon-design-system/carbon/issues,804,186
/carbon-design-system/carbon/tree/main/packages/react,638,420
/carbon-design-system/carbon/tree/main/packages,285,172
/carbon-design-system/carbon/tree/main/packages/web-components,200,142
/carbon-design-system/carbon/tree/main/packages/icons,180,122
/carbon-design-system/carbon/tree/main/packages/react/src/components,152,103
/carbon-design-system/carbon/releases,145,75
/carbon-design-system/carbon/tree/main/packages/react/src,111,89
