referrer,views_total,views_unique
react.carbondesignsystem.com,3177,639
Google,3000,1120
carbondesignsystem.com,2770,870
github.com,1531,264
web-components.carbondesignsystem.com,523,68
ibm.com,290,78
statics.teams.cdn.office.net,167,45
Bing,137,47
v10.carbondesignsystem.com,133,23
chatgpt.com,126,51
