url_path,views_total,views_unique
/carbon-design-system/carbon,2519,1405
/carbon-design-system/carbon/tree/main/packages/react,1244,748
/carbon-design-system/carbon/pulls,1115,103
/carbon-design-system/carbon/issues,569,236
/carbon-design-system/carbon/tree/main/packages,567,294
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,560,188
/carbon-design-system/carbon/tree/main/packages/web-components,385,238
/carbon-design-system/carbon/tree/main/packages/icons,307,240
/carbon-design-system/carbon/tree/main/packages/react/src/components,304,181
/carbon-design-system/carbon/tree/main/packages/react/src,252,159
