url_path,views_total,views_unique
/carbon-design-system/carbon,2696,1746
/carbon-design-system/carbon/pulls,864,102
/carbon-design-system/carbon/issues,805,210
/carbon-design-system/carbon/tree/main/packages/react,659,488
/carbon-design-system/carbon/tree/main/packages,287,181
/carbon-design-system/carbon/tree/main/packages/icons,286,217
/carbon-design-system/carbon/commits,282,61
/carbon-design-system/carbon/tree/main/packages/web-components,273,217
/carbon-design-system/carbon/tree/main,172,109
/carbon-design-system/carbon/releases,140,89
