referrer,views_total,views_unique
github.com,2749,422
carbondesignsystem.com,1881,676
Google,1832,788
react.carbondesignsystem.com,1059,340
web-components.carbondesignsystem.com,261,29
devadula-nandan.github.io,154,2
statics.teams.cdn.office.net,152,47
iconsear.ch,118,57
ibm.com,87,33
chatgpt.com,67,20
