referrer,views_total,views_unique
carbondesignsystem.com,9058,1144
Google,8064,1979
react.carbondesignsystem.com,3313,394
github.com,2607,363
ibm.com,789,77
v10.carbondesignsystem.com,543,73
npmjs.com,398,55
search.brave.com,376,12
v7-react.carbondesignsystem.com,257,52
medium.com,133,11
