time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-12 00:00:00+00:00,1725,156,2969,544
2026-03-13 00:00:00+00:00,1262,129,1696,420
2026-03-14 00:00:00+00:00,653,84,1021,197
2026-03-15 00:00:00+00:00,1139,70,675,198
2026-03-16 00:00:00+00:00,1345,87,2005,418
2026-03-17 00:00:00+00:00,2855,129,1678,443
2026-03-18 00:00:00+00:00,1471,152,2151,480
2026-03-19 00:00:00+00:00,888,106,1382,383
2026-03-20 00:00:00+00:00,589,76,1507,369
2026-03-21 00:00:00+00:00,517,41,974,250
2026-03-22 00:00:00+00:00,196,36,376,140
2026-03-23 00:00:00+00:00,522,76,1937,438
2026-03-24 00:00:00+00:00,960,111,1767,484
2026-03-25 00:00:00+00:00,1398,124,2264,483
