url_path,views_total,views_unique
/carbon-design-system/carbon,2154,1228
/carbon-design-system/carbon/tree/main/packages/react,976,610
/carbon-design-system/carbon/pulls,971,89
/carbon-design-system/carbon/issues,961,245
/carbon-design-system/carbon/tree/main/packages,339,216
/carbon-design-system/carbon/tree/main/packages/web-components,292,212
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,257,125
/carbon-design-system/carbon/tree/main/packages/icons,255,189
/carbon-design-system/carbon/releases,179,79
/carbon-design-system/carbon/tree/main/packages/react/src/components,178,111
