url_path,views_total,views_unique
/carbon-design-system/carbon,2407,1468
/carbon-design-system/carbon/pulls,1028,109
/carbon-design-system/carbon/issues,797,257
/carbon-design-system/carbon/tree/main/packages/react,633,480
/carbon-design-system/carbon/commits,328,95
/carbon-design-system/carbon/tree/main/packages/icons,240,184
/carbon-design-system/carbon/tree/main/packages,235,144
/carbon-design-system/carbon/tree/main/packages/web-components,228,173
/carbon-design-system/carbon/tags,202,14
/carbon-design-system/carbon/releases,201,97
