time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-08 00:00:00+00:00,393,55,1027,198
2025-09-09 00:00:00+00:00,1195,140,2815,548
2025-09-10 00:00:00+00:00,1124,119,2923,676
2025-09-11 00:00:00+00:00,763,102,2473,573
2025-09-12 00:00:00+00:00,522,89,2269,470
2025-09-13 00:00:00+00:00,102,50,550,213
2025-09-14 00:00:00+00:00,100,51,853,210
2025-09-15 00:00:00+00:00,1145,118,2229,508
2025-09-16 00:00:00+00:00,499,102,2015,510
2025-09-17 00:00:00+00:00,4022,143,2211,574
2025-09-18 00:00:00+00:00,957,145,2284,589
2025-09-19 00:00:00+00:00,388,109,1990,476
2025-09-20 00:00:00+00:00,447,55,522,204
2025-09-21 00:00:00+00:00,351,88,769,202
2025-09-22 00:00:00+00:00,407,87,786,265
