url_path,views_total,views_unique
/carbon-design-system/carbon,1724,1098
/carbon-design-system/carbon/pulls,845,76
/carbon-design-system/carbon/issues,607,143
/carbon-design-system/carbon/tree/main/packages/react,503,383
/carbon-design-system/carbon/tree/main/packages,211,137
/carbon-design-system/carbon/tree/main/packages/web-components,193,160
/carbon-design-system/carbon/tree/main/packages/icons,190,138
/carbon-design-system/carbon/commits,175,16
/carbon-design-system/carbon/tree/main,143,79
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,123,82
