url_path,views_total,views_unique
/carbon-design-system/carbon,1967,1117
/carbon-design-system/carbon/tree/main/packages/react,1047,652
/carbon-design-system/carbon/commits,757,8
/carbon-design-system/carbon/pulls,582,88
/carbon-design-system/carbon/issues,499,209
/carbon-design-system/carbon/tree/main/packages,359,216
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,358,150
/carbon-design-system/carbon/tree/main/packages/web-components,308,219
/carbon-design-system/carbon/tree/main/packages/icons,299,187
/carbon-design-system/carbon/tree/main/packages/react/src/components,225,127
