referrer,views_total,views_unique
github.com,2992,563
carbondesignsystem.com,2436,844
Google,2030,870
react.carbondesignsystem.com,1521,393
t.co,519,379
web-components.carbondesignsystem.com,340,47
Bing,204,77
statics.teams.cdn.office.net,176,43
l.facebook.com,164,105
ibm.com,152,40
