referrer,views_total,views_unique
Google,2968,1052
react.carbondesignsystem.com,2885,574
carbondesignsystem.com,2546,798
github.com,1601,219
web-components.carbondesignsystem.com,224,64
statics.teams.cdn.office.net,161,48
ibm.com,153,58
chatgpt.com,148,53
github.ibm.com,121,50
Bing,100,28
