url_path,views_total,views_unique
/carbon-design-system/carbon,2213,1272
/carbon-design-system/carbon/tree/main/packages/react,2092,565
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,1030,202
/carbon-design-system/carbon/tree/main/packages,1005,271
/carbon-design-system/carbon/issues,776,223
/carbon-design-system/carbon/pulls,572,79
/carbon-design-system/carbon/tree/v10/packages/react,567,217
/carbon-design-system/carbon/tree/main/packages/react/src/components,517,149
/carbon-design-system/carbon/tree/v10/packages/icons,472,122
/carbon-design-system/carbon/tree/main/packages/react/src,401,139
