url_path,views_total,views_unique
/carbon-design-system/carbon,2611,1344
/carbon-design-system/carbon/tree/main/packages/react,1278,755
/carbon-design-system/carbon/pulls,1144,111
/carbon-design-system/carbon/issues,708,254
/carbon-design-system/carbon/blob/main/docs/migration/v11.md,583,211
/carbon-design-system/carbon/tree/main/packages,493,265
/carbon-design-system/carbon/tree/main/packages/web-components,434,268
/carbon-design-system/carbon/tree/main/packages/icons,317,229
/carbon-design-system/carbon/tree/main/packages/react/src/components,311,190
/carbon-design-system/carbon/releases,254,107
