url_path,views_total,views_unique
/carbon-design-system/carbon,2267,1374
/carbon-design-system/carbon/pulls,956,87
/carbon-design-system/carbon/issues,665,203
/carbon-design-system/carbon/tree/main/packages/react,464,355
/carbon-design-system/carbon/tree/main/packages/icons,204,150
/carbon-design-system/carbon/tree/main/packages,182,137
/carbon-design-system/carbon/tree/main/packages/web-components,176,151
/carbon-design-system/carbon/tree/main,110,85
/carbon-design-system/carbon/releases,101,63
/carbon-design-system/carbon/tree/main/packages/icons/src/svg,96,69
